year,latitude,longitude,death_count,injury_count,accident_type
2023,33.13104555555556,129.80052194444445,0,1,車両相互
2023,33.14923944444445,129.7815827777778,0,1,車両相互
2023,33.05971805555555,129.76275916666665,0,1,車両相互
2023,33.141401944444446,129.79578333333333,0,1,車両相互
2023,33.16332722222222,129.82082777777777,0,1,車両相互
2023,33.12739916666667,129.80095305555557,0,1,人対車両
2023,33.14919166666667,129.7807413888889,0,1,車両相互
2023,33.15870805555556,129.7620263888889,0,1,車両相互
2023,33.16714916666666,129.72154166666667,0,1,車両相互
2023,33.15836861111111,129.73398805555553,0,1,車両相互
2023,33.16103333333333,129.69467944444446,0,1,車両相互
2023,33.1701975,129.7231338888889,0,1,車両相互
2023,33.16051888888889,129.74276388888887,0,3,車両相互
2023,33.17212166666666,129.72155722222223,0,1,車両相互
2023,33.157914444444444,129.76566694444443,0,1,車両相互
2023,33.17533944444444,129.71978972222223,0,1,人対車両
2023,33.15844861111111,129.73394638888888,0,1,車両相互
2023,33.20730555555556,129.73130666666668,0,1,人対車両
2023,33.17238138888889,129.71938111111112,0,1,車両相互
2023,33.16399472222222,129.7270925,0,1,車両相互
2023,33.16196166666666,129.7682925,0,1,人対車両
2023,33.156395277777776,129.7319611111111,0,2,車両相互
2023,33.17454722222222,129.67165,0,1,車両相互
2023,33.20926361111111,129.69453972222223,0,1,車両相互
2023,33.17216583333333,129.67429194444443,0,5,車両相互
2023,33.26831305555555,129.71303388888887,0,1,車両相互
2023,33.23966888888889,129.6483361111111,0,1,車両相互
2023,33.24459027777778,129.6516425,0,2,車両相互
2023,33.31820833333334,129.6104858333333,0,4,車両相互
2023,33.27992305555556,129.69142555555555,0,1,車両相互
2023,33.222326111111116,129.64256361111111,0,1,人対車両
2023,33.27209166666667,129.68781611111112,0,1,車両相互
2023,33.22812833333334,129.65093222222222,0,3,車両相互
2023,33.29427916666666,129.69650805555557,0,2,車両相互
2023,33.34842944444445,129.70126666666667,0,1,人対車両
2023,33.35161,129.76917305555557,0,1,人対車両
2023,33.35978638888889,129.4286463888889,0,1,車両単独
2023,33.34690888888889,129.6146675,0,1,車両相互
2023,33.35887972222223,129.43054999999998,0,2,車両相互
2023,33.35160027777778,129.58481083333334,0,3,車両相互
2023,32.68811916666667,128.84971805555557,0,1,車両相互
2023,32.694356666666664,128.84971611111112,0,1,車両相互
2023,33.79687388888889,129.71799333333334,0,3,車両相互
2023,33.822454722222226,129.69018916666667,0,1,車両相互
2023,33.792165555555556,129.70418416666666,0,1,車両相互
2022,34.23386527777778,129.3087663888889,0,1,車両相互
2023,32.89771777777778,130.4898472222222,0,2,車両相互
2023,33.00433805555556,130.43862722222224,0,1,車両相互
2023,32.99068055555556,130.48164472222223,0,1,車両相互
2023,32.95946222222223,130.47975472222222,0,2,車両相互
2023,32.98550361111111,130.4642972222222,0,1,車両相互
2023,32.96771888888889,130.4468811111111,0,1,車両相互
2023,32.504802777777776,130.11189444444443,1,0,車両単独
2023,32.41737111111111,130.2676475,0,1,車両相互
2023,32.45519388888889,130.1918175,0,1,車両相互
2023,32.45402777777778,130.19374194444444,0,2,車両単独
2023,33.57906444444445,130.44498666666667,0,2,車両相互
2023,33.53142861111111,130.495565,0,2,車両相互
2023,33.56934444444445,130.29483249999998,0,1,車両相互
2023,33.55458888888889,130.4745661111111,0,1,車両相互
2023,33.56906222222223,130.30302361111112,0,4,車両相互
2023,33.52101222222222,130.49557472222222,0,2,車両相互
2023,33.54339361111111,130.48468499999998,0,1,車両相互
2023,33.63116222222222,130.43651583333335,0,5,車両相互
2023,33.551695277777775,130.47842222222224,0,3,車両相互
2023,33.60715611111111,130.40860333333333,0,1,車両相互
2023,33.57864555555556,130.32695638888887,1,0,人対車両
2023,33.562956388888885,130.46096444444444,0,1,車両相互
2023,33.53126388888889,130.49480416666665,0,3,車両相互
2023,33.560739999999996,130.4596063888889,0,3,車両単独
2023,33.59142722222222,130.34558583333333,0,1,車両相互
2023,33.60553,130.4089938888889,0,2,車両相互
2023,33.63764416666667,130.49020138888886,0,1,車両相互
2023,33.64207722222222,130.4860961111111,0,1,車両相互
2023,33.584995,130.39073222222223,0,1,車両相互
2023,33.58397305555556,130.3881172222222,0,1,車両相互
2023,33.59130805555556,130.38555916666667,0,1,車両相互
2023,33.57657833333334,130.40363611111113,0,1,車両相互
2023,33.57192888888889,130.40061416666668,0,1,車両相互
2023,33.58837722222223,130.37029833333335,0,1,車両相互
2023,33.58501944444445,130.40459222222222,0,1,車両相互
2022,33.58110305555556,130.37309000000002,0,1,車両相互
2023,33.58880277777778,130.3893813888889,0,1,車両相互
2023,33.58283027777778,130.37299694444445,0,1,車両相互
2023,33.59023805555556,130.3715136111111,0,2,車両相互
2023,33.593449722222225,130.36218888888888,0,1,人対車両
2023,33.56456222222222,130.3899361111111,0,1,人対車両
2023,33.59030916666667,130.37706333333335,0,1,車両相互
2023,33.58311722222223,130.38910555555555,0,1,車両相互
2023,33.59216083333334,130.39815472222222,0,1,車両相互
2023,33.59471472222222,130.39426583333332,0,1,車両相互
2023,33.567482777777784,130.39447055555556,0,1,車両相互
2023,33.57702944444445,130.37604416666667,0,1,車両相互
2023,33.57962833333334,130.40851305555557,0,1,車両相互
2023,33.56857222222222,130.37799055555556,0,1,人対車両
2023,33.57831138888889,130.37564527777778,0,1,車両相互
2023,33.56643944444444,130.39317333333332,0,1,車両相互
2023,33.5749725,130.40237638888888,0,1,車両相互
2023,33.58729138888889,130.3671952777778,0,2,車両相互
2023,33.57793305555556,130.40807166666667,0,1,人対車両
2023,33.58243666666667,130.38114305555555,0,1,車両相互
2023,33.565710555555555,130.38958527777777,0,1,車両相互
2023,33.586263611111114,130.3970572222222,0,1,車両相互
2023,33.5862775,130.40819416666668,0,1,車両相互
2023,33.57658611111111,130.40390944444445,0,1,車両相互
2023,33.579438888888895,130.3806338888889,0,2,車両相互
2023,33.58691805555556,130.4024777777778,0,2,車両相互
2023,33.58078305555556,130.40742222222224,0,1,人対車両
2023,33.58506277777778,130.3924972222222,0,1,車両相互
2023,33.57456305555556,130.4023388888889,0,1,人対車両
2023,33.588768055555555,130.4059588888889,0,1,車両相互
2023,33.58770444444445,130.39235666666667,0,1,人対車両
2023,33.5885575,130.3936286111111,0,1,車両相互
2023,33.59257777777778,130.386745,0,1,車両相互
2023,33.57231,130.402125,0,2,車両相互
2023,33.57754444444445,130.38413416666666,0,1,車両相互
2023,33.58318944444445,130.4056486111111,0,2,車両相互
2023,33.58978777777778,130.38276194444444,0,1,車両相互
2023,33.590001666666666,130.38043305555556,0,1,車両相互
2023,33.58792833333334,130.40155583333333,0,1,車両相互
2023,33.56211805555555,130.3894225,0,2,車両相互
2023,33.59177694444445,130.38754749999998,0,1,車両相互
2023,33.590297500000005,130.40651916666667,0,1,車両相互
2023,33.57477111111111,130.40676416666668,0,1,車両相互
2023,33.580055,130.40085638888888,0,2,車両相互
2023,33.59232638888889,130.39656722222222,0,1,車両相互
2023,33.59244666666667,130.37831166666666,0,1,車両相互
2023,33.570506944444446,130.38669805555554,0,1,人対車両
2023,33.58996555555556,130.36937277777778,0,1,車両相互
2023,33.591686111111116,130.38668916666666,0,1,人対車両
2023,33.58600333333334,130.39625388888888,0,1,車両相互
2023,33.59378277777778,130.36470055555554,0,1,車両相互
2023,33.590834722222226,130.3928225,0,1,車両相互
2023,33.59159777777778,130.39400166666667,0,1,車両単独
2023,33.58482444444445,130.40125805555556,0,1,人対車両
2023,33.59663194444445,130.37879777777778,0,1,車両相互
2023,33.5878175,130.40154361111112,0,1,車両相互
2023,33.59459777777778,130.39721749999998,0,1,車両相互
2023,33.583177222222226,130.3892186111111,0,1,人対車両
2023,33.581321388888895,130.3988325,0,4,車両相互
2023,33.58777833333333,130.40385194444445,0,1,車両相互
2023,33.58235861111111,130.40926000000002,0,1,人対車両
2023,33.56646694444444,130.3906811111111,0,1,車両相互
2023,33.58529555555556,130.37099111111112,0,1,人対車両
2023,33.589870000000005,130.3605761111111,0,2,車両相互
2023,33.59536472222222,130.3928125,0,1,車両相互
2023,33.579572500000005,130.40860722222223,0,1,車両相互
2023,33.585328611111116,130.40499527777777,0,1,車両相互
2023,33.585576111111116,130.40307,0,1,車両相互
2023,33.577267222222225,130.40484944444444,0,1,人対車両
2023,33.592205,130.3984125,0,1,車両相互
2023,33.59124027777778,130.4224375,0,2,車両相互
2023,33.55564833333333,130.45348555555555,0,1,車両相互
2023,33.59026638888889,130.4174211111111,0,1,人対車両
2023,33.59444388888889,130.41364194444446,0,1,車両相互
2023,33.591324444444446,130.41377944444446,0,1,車両相互
2023,33.59240444444445,130.42670583333333,0,1,車両相互
2023,33.588055555555556,130.4151241666667,0,1,車両相互
2023,33.59666888888889,130.42040166666666,0,1,車両相互
2023,33.57553111111111,130.42129916666667,0,1,車両相互
2023,33.53906694444444,130.46183944444442,0,1,人対車両
2023,33.601198611111116,130.4370288888889,0,1,車両相互
2023,33.592616944444444,130.40524333333335,0,1,人対車両
2023,33.60172027777778,130.4105086111111,0,1,車両相互
2023,33.565079999999995,130.44313666666667,0,2,車両相互
2023,33.58696166666667,130.41754694444444,0,1,車両相互
2023,33.60178138888889,130.43726194444446,0,1,車両相互
2023,33.60104944444445,130.44946861111112,0,1,人対車両
2023,33.59622111111111,130.4049038888889,0,1,車両相互
2023,33.60505722222222,130.43749666666668,0,1,車両相互
2023,33.585769722222224,130.43801472222222,0,1,車両相互
2023,33.563378611111105,130.44131805555557,0,1,車両相互
2023,33.56852000000001,130.44017277777778,0,1,人対車両
2023,33.589846388888894,130.41019555555556,0,1,車両相互
2023,33.59191916666667,130.41041111111113,0,1,車両相互
2023,33.57457916666667,130.44679055555557,0,2,車両相互
2023,33.5466,130.46074249999998,0,1,人対車両
2023,33.538826388888886,130.46353027777778,0,1,車両相互
2023,33.57158916666667,130.45373944444444,0,1,車両相互
2023,33.592865833333335,130.41228,0,1,車両相互
2023,33.56805916666667,130.46740166666666,0,1,車両相互
2023,33.5442825,130.46467388888888,0,1,車両相互
2023,33.585058333333336,130.4379413888889,0,1,車両相互
2023,33.54132472222222,130.46154249999998,0,1,車両相互
2023,33.60339638888889,130.42169166666665,0,1,車両相互
2023,33.58694555555556,130.4127575,0,1,車両相互
2023,33.579929722222225,130.4197822222222,0,1,車両相互
2023,33.5644425,130.46440777777778,0,2,車両相互
2023,33.558479999999996,130.47178583333334,0,1,車両相互
2023,33.59450694444445,130.43377916666668,0,2,車両相互
2023,33.59292222222223,130.41225500000002,0,1,車両相互
2023,33.56865666666667,130.43010666666666,0,1,人対車両
2023,33.57947888888889,130.4327711111111,0,1,車両相互
2023,33.57380305555556,130.44181805555556,0,1,人対車両
2023,33.59776138888889,130.44849555555555,0,1,車両相互
2023,33.55206194444444,130.45027916666666,0,2,車両相互
2023,33.58349611111112,130.45672249999998,0,1,車両相互
2023,33.59771305555556,130.4096525,0,1,車両相互
2023,33.60670527777778,130.42562416666667,0,1,車両相互
2023,33.59747388888889,130.41839777777776,0,1,車両相互
2023,33.60687444444444,130.4365036111111,0,1,車両相互
2023,33.56846138888889,130.4681825,0,2,車両相互
2023,33.58364777777778,130.43719583333333,0,1,車両相互
2023,33.60476638888889,130.40882666666667,0,2,車両相互
2023,33.564947777777775,130.4561336111111,0,1,車両相互
2023,33.58920611111111,130.45900305555554,0,1,車両相互
2023,33.583975,130.42603833333334,0,1,車両相互
2023,33.572814722222226,130.43803055555557,0,1,車両相互
2023,33.5644175,130.4677063888889,0,1,車両相互
2023,33.57978055555556,130.43314972222223,0,2,車両相互
2023,33.60559055555556,130.43752833333335,0,1,車両相互
2023,33.578449444444445,130.43990666666667,0,1,車両相互
2023,33.588658333333335,130.4178486111111,0,1,人対車両
2023,33.58353027777778,130.4405436111111,0,1,車両相互
2023,33.58761444444445,130.41942666666665,0,1,車両相互
2023,33.607194166666666,130.42347527777775,0,2,車両相互
2023,33.5883425,130.41272777777777,0,1,人対車両
2023,33.58778916666667,130.4542225,0,1,車両相互
2023,33.59303972222222,130.43314277777776,0,1,車両相互
2023,33.54362388888889,130.45770472222222,0,2,車両相互
2023,33.58327111111112,130.45673527777777,0,1,車両相互
2023,33.55526111111111,130.45356916666665,0,1,車両相互
2023,33.594929722222226,130.40371666666667,0,1,人対車両
2023,33.59144611111111,130.45162888888888,0,1,車両相互
2023,33.55631833333333,130.4731125,0,1,車両相互
2023,33.57539305555556,130.4214108333333,0,1,車両相互
2023,33.56890777777778,130.43239166666666,0,2,車両相互
2023,33.582346388888894,130.4572586111111,0,1,車両相互
2023,33.541959444444444,130.4645397222222,0,1,車両相互
2023,33.607818333333334,130.41759166666665,0,1,車両相互
2023,33.5967375,130.41745083333333,0,1,車両相互
2023,33.57686666666667,130.41577138888888,0,1,車両相互
2023,33.578121388888896,130.4183222222222,0,1,車両相互
2023,33.59723416666667,130.41757277777776,0,1,車両相互
2023,33.595553611111114,130.42211694444444,0,1,車両相互
2023,33.59155416666667,130.4080463888889,0,1,人対車両
2023,33.54376277777778,130.46947777777777,0,1,車両相互
2023,33.60205,130.41413055555557,0,1,車両相互
2023,33.563222777777774,130.44135944444446,0,1,車両相互
2023,33.57528416666667,130.4212111111111,0,2,車両相互
2023,33.57998083333334,130.46715138888888,0,1,車両相互
2023,33.58130027777778,130.42224638888888,0,2,車両相互
2023,33.554401666666664,130.47509916666667,0,1,車両相互
2023,33.57670138888889,130.4488127777778,0,2,車両相互
2023,33.60633638888889,130.42238694444444,0,1,車両相互
2023,33.60523444444445,130.43767416666668,1,1,人対車両
2023,33.59122472222222,130.4149538888889,0,1,人対車両
2023,33.58789305555556,130.4233186111111,0,1,車両相互
2023,33.551916388888884,130.449765,0,1,車両相互
2023,33.57383138888889,130.4392611111111,0,1,車両相互
2023,33.59471527777778,130.42401277777776,0,1,車両相互
2023,33.59235833333334,130.42676055555555,0,2,車両相互
2023,33.58911305555556,130.4306125,0,1,車両相互
2023,33.576425,130.4486486111111,0,1,車両相互
2023,33.59877111111111,130.45159694444445,0,1,車両相互
2023,33.60208277777778,130.41387500000002,0,1,車両相互
2023,33.56968888888889,130.4514286111111,0,1,車両相互
2023,33.59314944444445,130.41240916666666,0,1,車両相互
2023,33.57609361111111,130.44954027777777,0,1,車両相互
2023,33.54805611111111,130.46836916666666,0,1,人対車両
2023,33.588256111111114,130.41025833333333,0,1,車両相互
2023,33.586625833333336,130.41447694444446,0,2,車両相互
2023,33.58767,130.42211944444443,0,1,車両相互
2023,33.58721666666667,130.41525805555557,0,1,人対車両
2023,33.583754444444445,130.4409388888889,0,1,車両相互
2023,33.60944305555556,130.4110202777778,0,1,車両相互
2023,33.58670305555556,130.4145425,0,1,車両相互
2023,33.59600527777778,130.42783166666666,0,1,車両相互
2023,33.60197527777778,130.4370536111111,0,1,車両相互
2023,33.60280361111111,130.4133713888889,0,1,車両相互
2023,33.60091666666667,130.40938972222222,0,1,車両相互
2023,33.60302,130.42003527777777,0,2,車両相互
2023,33.606878333333334,130.4363152777778,0,1,車両相互
2023,33.56497583333333,130.4560936111111,0,1,車両相互
2023,33.58002583333334,130.4743188888889,0,1,車両相互
2023,33.58758888888889,130.41923888888888,0,1,車両相互
2023,33.59189666666667,130.41026277777777,0,2,車両相互
2023,33.57031722222222,130.4530911111111,0,2,車両相互
2023,33.65109333333333,130.4341736111111,0,1,車両相互
2023,33.65830861111111,130.4394761111111,0,1,車両相互
2023,33.6201675,130.42402166666665,0,1,車両相互
2023,33.626377500000004,130.42884527777778,0,2,車両相互
2023,33.65252722222222,130.41585222222224,0,1,車両相互
2023,33.62031833333334,130.44877694444446,0,1,車両相互
2023,33.65877222222222,130.43294388888887,0,1,車両相互
2023,33.65564638888889,130.44308527777778,0,1,車両相互
2023,33.670942499999995,130.44252333333333,0,1,車両相互
2023,33.661098333333335,130.45133083333332,0,1,車両相互
2023,33.66580138888889,130.4510161111111,0,1,車両相互
2023,33.62998944444445,130.4410202777778,0,1,車両相互
2022,33.62907916666667,130.43474472222223,0,1,車両相互
2023,33.659120277777774,130.42775194444442,0,1,車両相互
2023,33.650103611111106,130.43274888888888,0,1,車両相互
2023,33.653841666666665,130.43889777777778,0,2,車両相互
2023,33.61883916666667,130.4324372222222,0,1,車両相互
2023,33.694984166666664,130.42040527777777,0,1,車両相互
2023,33.638288055555556,130.42155083333333,0,1,車両相互
2023,33.63367861111111,130.47871305555554,0,2,車両相互
2023,33.663846666666664,130.41527222222223,0,1,車両相互
2023,33.66025833333333,130.41693972222222,0,1,車両相互
2023,33.637545833333334,130.44899194444446,0,1,車両相互
2023,33.65656111111111,130.43994194444446,0,1,車両相互
2023,33.636293333333334,130.4246286111111,0,1,車両相互
2023,33.637634444444444,130.42486777777776,0,1,車両相互
2023,33.66128333333333,130.4391263888889,0,1,車両相互
2023,33.60702638888889,130.4376675,0,1,車両相互
2023,33.616662222222224,130.41347611111112,0,1,車両相互
2023,33.63744472222222,130.4811061111111,0,1,車両相互
2023,33.6796625,130.4375388888889,0,1,人対車両
2023,33.61388888888889,130.4138636111111,0,1,車両相互
2023,33.62424277777778,130.45059916666665,0,1,車両相互
2023,33.634145833333335,130.43822500000002,0,1,車両相互
2023,33.70046305555556,130.435565,0,1,車両相互
2023,33.60937,130.4242808333333,0,1,人対車両
2023,33.64099944444445,130.42866027777777,0,1,車両相互
2023,33.636699722222225,130.45330694444442,0,2,人対車両
2023,33.64286972222222,130.44111805555556,0,1,車両相互
2023,33.61589472222222,130.41536583333334,0,1,車両相互
2023,33.633649444444444,130.46232333333333,0,1,車両相互
2023,33.62665027777778,130.44178472222222,0,1,車両相互
2023,33.61718138888889,130.4280063888889,0,1,車両単独
2023,33.67302222222222,130.44144888888889,0,2,車両相互
2023,33.63078027777778,130.41795583333334,0,1,車両相互
2023,33.69930861111111,130.43827361111113,0,1,車両相互
2023,33.62979527777778,130.4400475,0,1,車両相互
2023,33.63489583333333,130.4244575,0,1,車両相互
2023,33.69092361111111,130.42177333333333,0,3,車両相互
2023,33.65031305555556,130.41390222222222,0,1,車両相互
2023,33.63051611111111,130.4397277777778,0,2,車両相互
2023,33.69979472222222,130.4213947222222,0,1,車両相互
2023,33.668545277777774,130.45336333333333,0,1,人対車両
2023,33.642965277777776,130.43100027777777,0,1,車両相互
2023,33.62657055555555,130.43216611111112,0,1,車両相互
2023,33.63091611111111,130.42303222222222,0,1,車両相互
2023,33.6312775,130.4233197222222,0,4,車両相互
2023,33.63522833333333,130.4622811111111,0,1,車両相互
2023,33.65689027777778,130.44908361111112,0,1,車両相互
2023,33.6161425,130.42872277777778,0,2,人対車両
2023,33.62529222222222,130.42069555555554,0,1,車両相互
2023,33.645088055555554,130.43360805555557,0,4,車両相互
2023,33.6558,130.44088944444445,0,1,車両相互
2023,33.64845472222222,130.42642444444442,0,1,車両相互
2023,33.681174444444444,130.435885,0,1,車両相互
2023,33.62888861111111,130.4464688888889,0,1,車両相互
2023,33.68977611111111,130.43394138888888,0,1,人対車両
2023,33.66987333333333,130.4558825,0,1,車両相互
2023,33.62838388888889,130.44848222222222,0,1,車両相互
2023,33.69931555555555,130.43831916666667,0,1,車両相互
2023,33.69792222222222,130.42082083333332,0,2,車両相互
2023,33.687801388888886,130.43414305555555,0,1,人対車両
2023,33.644330277777776,130.4243197222222,0,1,車両相互
2023,33.637730833333336,130.44093166666667,0,2,車両相互
2023,33.6489,130.4405213888889,0,1,車両相互
2023,33.61576166666667,130.41121027777777,0,1,車両相互
2023,33.64756416666667,130.43997444444446,0,1,人対車両
2023,33.66216166666666,130.42472166666667,0,1,車両相互
2023,33.65011972222222,130.4327625,0,1,車両相互
2023,33.681647777777776,130.43569222222223,0,1,車両相互
2023,33.68861333333333,130.4430088888889,0,1,車両相互
2023,33.63569777777778,130.42021111111112,0,1,車両相互
2023,33.65601777777778,130.43995583333333,0,1,車両相互
2023,33.60792861111111,130.43775583333334,0,1,車両相互
2023,33.64507722222222,130.44060277777777,0,1,車両相互
2023,33.622592222222224,130.4375375,0,1,車両相互
2023,33.638282777777775,130.42169166666665,0,1,車両相互
2023,33.63293027777778,130.43638472222221,0,1,車両相互
2023,33.697042499999995,130.41614388888888,0,1,車両相互
2023,33.686568055555554,130.3044802777778,0,1,車両相互
2023,33.6183525,130.43834305555555,0,1,車両相互
2023,33.620331666666665,130.4356627777778,0,1,車両相互
2023,33.62799777777778,130.4446888888889,0,1,車両相互
2023,33.63653055555555,130.42629666666664,0,1,車両相互
2023,33.62576972222222,130.44067555555557,0,1,車両相互
2023,33.66071111111111,130.44238555555555,0,1,車両相互
2023,33.60947166666667,130.43811444444444,0,2,車両相互
2023,33.607225,130.41669166666665,0,1,人対車両
2023,33.645766944444446,130.4428863888889,0,2,車両相互
2023,33.613798333333335,130.42078416666666,0,1,車両相互
2023,33.56843972222222,130.33148972222222,0,1,車両相互
2023,33.54691944444444,130.34682333333333,0,1,車両相互
2023,33.56727222222223,130.34027361111112,0,1,車両相互
2023,33.53220694444445,130.32519555555555,0,1,車両相互
2023,33.51967472222222,130.33577277777778,0,3,車両相互
2023,33.57768472222222,130.36211416666666,0,1,車両相互
2023,33.578971388888895,130.3367291666667,0,1,車両相互
2023,33.59021916666667,130.3482686111111,0,1,人対車両
2023,33.581632500000005,130.34991666666667,0,1,車両相互
2023,33.568775,130.35270083333333,0,1,車両相互
2023,33.57826027777778,130.35907555555556,0,1,車両相互
2023,33.55246611111111,130.32946277777776,0,2,車両相互
2023,33.57465555555556,130.35596833333332,0,1,車両相互
2023,33.58200277777778,130.35158083333332,0,3,車両相互
2023,33.53273305555555,130.33985361111112,0,1,車両相互
2023,33.55108805555555,130.33571222222224,0,1,車両相互
2023,33.566833611111115,130.34292222222223,0,1,車両相互
2023,33.59256416666667,130.3557461111111,0,3,車両相互
2023,33.523558055555554,130.3308463888889,0,2,車両相互
2023,33.54475083333333,130.34613555555558,0,1,人対車両
2023,33.54664666666667,130.34683555555557,0,1,車両相互
2023,33.56821361111111,130.32934527777778,0,1,車両相互
2023,33.49144805555556,130.3320388888889,0,1,車両相互
2023,33.54797611111111,130.3273136111111,0,1,人対車両
2023,33.53876944444444,130.32526388888888,0,1,車両相互
2023,33.54255388888889,130.3316213888889,0,1,車両相互
2023,33.57888527777778,130.33663333333334,0,1,車両相互
2023,33.567593611111114,130.3370975,0,1,車両相互
2023,33.54864,130.3448075,0,1,人対車両
2023,33.54838722222222,130.34611444444445,0,2,車両相互
2023,33.54358472222222,130.33788194444446,0,1,車両相互
2023,33.58790333333334,130.3481827777778,0,1,車両相互
2023,33.56775416666667,130.34858305555557,0,1,車両相互
2023,33.578920833333335,130.35457555555556,0,1,人対車両
2023,33.56801111111111,130.35015611111112,0,1,車両相互
2023,33.57510861111111,130.34194555555555,0,1,車両相互
2023,33.51870527777778,130.33534194444445,0,2,車両相互
2023,33.550799166666664,130.32810555555554,0,1,車両相互
2023,33.579280000000004,130.34619583333335,0,1,車両相互
2023,33.58920916666667,130.34815194444445,0,1,車両相互
2023,33.54071694444444,130.34555083333333,0,1,車両相互
2023,33.5673575,130.33955111111112,0,2,車両相互
2023,33.57883972222223,130.34692416666667,0,2,車両相互
2023,33.57176527777778,130.34298305555558,0,1,車両相互
2023,33.567012777777784,130.34274000000002,0,1,車両相互
2023,33.56935055555556,130.3548536111111,0,1,人対車両
2023,33.636175277777774,130.41432111111112,0,1,車両相互
2023,33.624830833333334,130.40985583333335,0,1,車両相互
2023,33.624159444444444,130.41230777777778,0,1,車両相互
2023,33.59807277777778,130.39529555555555,0,1,車両相互
2023,33.596791111111116,130.39471444444445,0,1,車両相互
2023,33.634723055555554,130.41866833333333,0,1,車両相互
2023,33.582061111111116,130.44474027777778,0,1,車両相互
2023,33.5950225,130.44998416666667,0,1,車両相互
2023,33.538331388888885,130.3952913888889,0,1,車両相互
2023,33.55338916666666,130.4283272222222,0,1,車両相互
2023,33.572612500000005,130.40535527777777,0,1,車両相互
2023,33.57413694444445,130.41502555555556,0,2,車両相互
2023,33.551026388888886,130.43881861111112,0,1,車両相互
2023,33.539698888888886,130.40176472222223,0,1,人対車両
2023,33.53955472222222,130.40176833333334,0,1,車両相互
2023,33.57038527777778,130.42408638888887,0,1,人対車両
2023,33.57475527777778,130.41262555555556,0,1,車両相互
2023,33.57615277777778,130.4131413888889,0,1,車両相互
2023,33.53575138888889,130.39573527777776,0,1,車両相互
2023,33.542967499999996,130.43801611111112,0,1,車両相互
2023,33.5420225,130.42750694444445,0,1,車両相互
2023,33.55339472222222,130.42666499999999,0,1,車両相互
2023,33.55560666666666,130.40673527777778,0,1,車両相互
2023,33.56014527777778,130.40797166666667,0,1,車両相互
2023,33.550825277777776,130.4285397222222,0,1,車両相互
2023,33.536273333333334,130.42693333333332,0,1,車両相互
2023,33.55609444444444,130.40794916666667,0,1,車両相互
2023,33.55144305555555,130.42732388888888,0,1,人対車両
2023,33.5418425,130.42555944444445,0,1,車両相互
2023,33.57083277777778,130.4213286111111,0,1,車両相互
2023,33.549169166666665,130.43472027777779,0,1,車両相互
2023,33.556576388888885,130.40948777777777,0,2,車両相互
2023,33.57235777777778,130.41479361111112,0,1,人対車両
2023,33.54032722222222,130.42764805555555,0,1,車両相互
2023,33.57441527777778,130.41072888888888,0,1,車両相互
2023,33.559189999999994,130.4239313888889,0,1,車両相互
2023,33.54088972222222,130.40267722222222,0,1,車両相互
2023,33.54901777777778,130.42845194444445,0,3,車両相互
2023,33.54859083333333,130.44207527777777,0,1,車両相互
2023,33.56482916666666,130.4229638888889,0,1,車両相互
2023,33.540973055555554,130.41890777777778,0,1,車両相互
2023,33.527770555555556,130.42151416666667,0,1,車両相互
2023,33.55594,130.4080252777778,0,1,車両相互
2023,33.540459999999996,130.38797694444443,0,1,車両相互
2023,33.53863,130.42746083333333,0,1,車両相互
2023,33.56254555555555,130.41563833333333,0,1,車両相互
2023,33.54118361111111,130.39599222222222,0,1,人対車両
2023,33.56142333333333,130.4352452777778,0,1,車両相互
2023,33.54909722222222,130.44715666666667,0,2,車両相互
2023,33.52565027777778,130.41163305555557,0,1,車両相互
2023,33.56550361111111,130.41661333333334,0,1,車両相互
2023,33.53884166666666,130.40557111111113,0,1,車両相互
2023,33.57217194444445,130.40211333333335,0,1,人対車両
2023,33.559286944444445,130.4286483333333,0,2,車両相互
2023,33.537948888888884,130.41610277777778,0,1,車両相互
2023,33.56909138888889,130.41869444444444,0,1,車両相互
2023,33.53892027777778,130.43801444444443,0,1,車両相互
2023,33.55216055555555,130.44648444444445,0,2,車両相互
2023,33.56874555555556,130.4118136111111,0,1,車両相互
2023,33.57465777777778,130.41203388888889,0,1,車両相互
2023,33.560787499999996,130.41367222222223,0,2,車両相互
2023,33.541198055555554,130.40690916666668,0,1,車両相互
2023,33.54850722222222,130.43573555555557,0,2,車両相互
2023,33.543729166666665,130.42796777777778,0,1,車両相互
2023,33.542134999999995,130.42567527777777,0,1,車両相互
2023,33.5482975,130.44593305555557,0,2,車両相互
2023,33.54307027777777,130.42803638888887,0,1,車両相互
2023,33.553466944444445,130.4359986111111,0,1,車両相互
2023,33.54135333333333,130.43946,0,1,人対車両
2023,33.568580833333336,130.4181011111111,0,1,車両相互
2023,33.54736611111111,130.40994305555557,0,1,車両相互
2023,33.54120833333333,130.41821416666664,0,2,車両相互
2023,33.53024694444444,130.4376677777778,0,1,車両相互
2023,33.54484444444444,130.44175666666666,0,2,車両相互
2023,33.537509166666666,130.43285638888887,0,1,車両相互
2023,33.56047972222222,130.3992375,0,2,人対車両
2023,33.562890555555555,130.42257583333333,0,1,車両相互
2023,33.55832861111111,130.42608333333334,0,1,車両相互
2023,33.568286944444445,130.4183661111111,0,1,車両相互
2023,33.560378888888884,130.42734583333333,0,1,車両相互
2023,33.52928444444444,130.43261305555555,0,1,車両相互
